,Index,Base,Base_weight,Base2,Base2_weight,Prep,Prep2,Calc.T,Calc.t,Support,Support2,Support_frac,Support2_frac,Promoter,Promoter_weight,Promoter2,Promoter2_weight,T,H2,O2,CO,H2O,CO2,CH4,TOS,F/W,Pt,Au,Ru,Rh,Ir,Cu,Pd,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,Calc T (oC),Calc T. (hr),Al2O3,MgO,CeO2,TiO2,ZEO,MnO,Y203,ZrO2,HAP,ACC,Tb4O7,HfO2,La2O3,Co3O4,ThO2,SiO2,Fe2O3,Sm2O3,Gd2O3,Yb2O3,CaO,Li,Ce,Co,Mg,Fe,Mn,Zr,K,Ni,Ca,Cs,V,Rb,Y,Na,La,Gd,Yb,Zn,Re,Ti,Cr,Ho,Nd,Tm,Sm,Er,Sr,YSZ,Temperature (C),H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion
217,3020,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,13.5
218,3021,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,226.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,226.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,16.5
219,3022,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,21.1
220,3023,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,256.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,256.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,27.0
221,3025,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,286.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,286.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,40.0
222,3026,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,301.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,301.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,40.5
223,3027,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.866
224,3028,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,1.74
225,3029,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,2.2
226,3030,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,196.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,196.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,5.99
227,3031,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,8.95
228,3032,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,225.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,225.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,11.5
229,3033,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,241.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,241.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,14.0
230,3034,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,17.0
231,3035,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,20.0
232,3036,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,286.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,286.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,20.4
233,3037,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,301.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,301.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,20.5
234,3038,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,1.28
235,3039,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,1.33
236,3040,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,2.2
237,3041,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,196.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,196.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,3.08
238,3042,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,3.95
239,3043,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,225.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,225.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,4.83
240,3044,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,241.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,241.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,6.95
241,3045,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,8.66
242,3046,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,10.4
243,3047,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,286.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,286.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,11.2
244,3048,Pd,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,301.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,301.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,11.7
245,3542,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,24.67
246,3543,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,23.02
247,3544,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,300.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,18.53
248,3545,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,280.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,280.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,18.07
249,3546,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,250.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,250.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,14.46
250,3547,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,220.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,220.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,11.29
251,3563,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,17.57
252,3564,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,300.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,23.02
253,3565,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,280.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,280.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,18.53
254,3566,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,250.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,250.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,18.07
